"cod_cent";"id";"nombre";"tipo_elem";"x";"y"
"77402";6585;"(TACTICO)CASTIELLO JACA N-S(GIRO A PTE, REINA)";"URB";442731,185278385;4483736,04654687
"80026";5169;"MAQUEDA N->S ENTRE ESCALONA Y MAQUEDA 10";"URB";435089,465196506;4471780,40123964
"84039";9848;"(TACTICO) ONCE VIGAS S-N(M40-AV, PESETA)";"URB";436177,964430683;4468185,5068584
"85027";4790;"ANTONIO LOPEZ N-S(MATILDE GAYO-VALLANDES)";"URB";440336,212782635;4471411,75260528
"86019";5317;"AV, AVIACION ENTRE N-V Y MONROY";"URB";433436,57622349;4470072,56623217
"87012";5347;"AV, ROSALES E-O (SILVINA-ANTEQUERA)";"URB";441348,997774432;4468747,88524579
"94010";5391;"SAN NORBERTO E-O(SAN TARSICIO-SAN ERASMO)";"URB";440083,597700103;4465696,04540081
"95030";5016;"JUAN TORNERO E-O(LAIN CALVO-CARAMUEL)";"URB";438402,378441057;4473716,78745085
"95031";5013;"CARAMUEL N-S(DOÑA MENCIA-ANTILLON SENTIDO)";"URB";438339,28396072;4473620,29351269
"42013";5881;"AV, CARDENAL HERRERA ORIA 87 O-E(GINZO DE LIMIA-PEÑA DEL OSO)";"URB";440542,449889262;4482264,48509855
"48001";4773;"MARCELO USERA O-E(SAN MAGIN-R, YBARRA)";"URB";439413,085673164;4470750,87369925
"50004";10250;"OPORTO O-E(PORTALEGRE-ABRANTES)";"URB";438898,429237727;4470760,89884799
"01006";3845;"Pº Recoletos S-N - Villanueva-Jorge Juan";"URB";441382,968851413;4474993,8634694
"01007";3846;"Sagasta 20 O-E - Mejia Lequerica-Pl, Alonso Martinez";"URB";440758,289091424;4475515,12436752
"01008";3847;"Almagro 7 N-S - Zurbano-Pl, Alonso Martinez";"URB";441085,139017928;4475582,13769423
"01009";3848;"(AFOROS) Genova 13 E-O - Zurbano-Campoamor";"URB";441114,888348354;4475374,79938861
"01012";7029;" Pº Recoletos  N-S -  (PL, Colon-Bárbara Braganza)";"URB";441401,492637174;4475072,29327272
"01013";10034;"Barbara Braganza E-O  - Pº Recoletos - Marques Ensenada";"URB";441294,488284123;4474975,00966206
"01014";3851;"Pº Castellana N-S - Ayala-Pl, Colon";"URB";441474,792659173;4475414,14427723
"02021";3873;"Av, Mediterraneo O-E - Sanchez Barcaiztegui-Pl, Conde Casal";"URB";442960,28032495;4473128,40965568
"02052";3896;"Seco S-N - Gandia - Av, Ciudad Barcelona";"URB";442976,3718848;4472264,16532239
"02056";3900;"Cavanilles E-O - Narciso Serra-Pl, Mariano Cavia";"URB";442499,923619291;4473130,67422552
"04001";3909;"Concha Espina, 57 O-E - Serrano-Rodriguez Marin";"URB";442328,472341156;4478106,53458111
"04002";3910;"Ramon y Cajal, 7 E-O - Principe Vergara-Marcenado";"URB";442703,668178519;4478108,85061351
"05003";3931;"Serrano, 113 N-S - Pablo Aranda -Pedro Valdivia";"URB";441819,892172871;4476938,8177294
"06006";3954;"Principe Vergara S-N - Francisco Silvela-Lopez Hoyos";"URB";442430,365872894;4476844,20093067
"06008";4224;"Principe Vergara, 88 S-N - General Oraa -Maria Molina";"URB";442394,135527645;4476382,57780313
"06037";3977;"Francisco Silvela E-O - Principe Vergara-Lopez Hoyos";"URB";442361,007141891;4476785,18340251
"06038";3978;"Lopez de Hoyos E-O - Principe Vergara- Gta,Lopez Hoyos";"URB";442407,054394554;4476951,17034058
"06303";3986;"(MICRO) Fancisco Silvela E-O (Delante G, 4) - ";"URB";442421,215287901;4476704,22542992
"06304";3987;"(MICRO) Francisco Silvela E-O (Delante G, 3) - ";"URB";442433,49342727;4476689,26433296
"08002";4003;"Principe de Vergara N-S - Hermosilla-Goya";"URB";442306,161104293;4475259,79590951
"09004";3753;"Alcala E-O - Montesa-Hermosilla";"URB";442939,089426116;4475283,85745965
"09009";4025;"Alcala O-E - Almeria-Puente Ventas";"URB";443771,042896999;4475790,60503154
"10005";4053;"O´Donnell, 21 E-O - Lope de Rueda-Antonio Acuña";"URB";442505,933663119;4474778,10965675
"11011";4084;"Jaime el Conquistador S-N - Cte, Benitez-Torres Miranda";"URB";440768,422007806;4472135,95278025
"13017";4165;"Av, Ciudad Barcelona E-O - Julian Gayarre-Pº Infanta Isabel";"URB";441773,664830989;4473039,50857502
"15003";3671;"(AFOROS) Alcala E-O - Pl, Independencia-Pl, Cibeles";"URB";441426,83144164;4474583,6940147
"16021";4298;"Silva O-E - Pl, Santo Domingo-Gran Via";"URB";439937,340913179;4474683,18348462
"17022";4354;"(AFOROS) Princesa N-S - Ventura Rodriguez-Pl, España";"URB";439523,130697889;4475274,91796331
"18018";4392;"San Bernardo S-N - Divino Pastor-Malasaña";"URB";440096,963067235;4475513,02609247
"20013";10057;"Blasco de Garay S-N - Meléndez Valdés-Fernando el Católico";"URB";439643,486116549;4476080,44859551
"22012";9963;"Agustin de Betancourt N-S  - Salida Túnel Azca-Maudes";"URB";441050,229418823;4477416,02363742
"22013";9964;"Agustin de Betancourt N-S  - Lateral Agustin Betancourt-Maudes";"URB";441043,39938155;4477416,80929965
"43028";5439;"(TACTICO) Santiago de Compostela  E-O - Fco, Llorens-Av,Betanzos";"URB";439614,054669616;4481364,34166987
"60051";5495;"Infanta Mercedes N-S - Juán de Olias-Gral,Perón";"URB";440704,307910943;4478284,04365586
"61031";5543;"Av,Pio XII N-S - Macarena-Alfonso XII";"URB";442652,810095465;4479201,97630251
"61045";5557;"Alfonso XIII O-E - Victor Andrés Belaunde-Bolivia";"URB";442529,2785176;4479069,99376041
"61076";7089;"Acceso M-30(Superficie) - M-30-Pl,José Mª Soler";"URB";443415,821023505;4479034,67884234
"61110";5614;"Mateo Inurria E-O - Pº de la Habana-Av,del Recuerdo";"URB";442369,201296286;4479882,06113538
"62016";5631;"Pensamiento E-O - Infanta Mercedes-Bravo Murillo";"URB";440788,172284695;4478999,18164396
"62017";5632;"Lope de Haro O-E - Juán Risco-Bravo Murillo";"URB";440439,397278144;4478741,61576647
"62057";5671;"Infanta Mercedes N-S - Francisco Gervás- Sor Angela de la Cruz";"URB";440959,407331369;4479120,61644039
"63009";5697;"Bravo Murillo S-N - Gta,Cuatro Caminos-Hernani";"URB";440313,976503524;4477671,27700048
"63044";5731;"Edgar Neville S-N - Basílica-Reina Mercedes";"URB";440916,420563584;4477940,49266836
"63045";5732;"Hernani E-O - Orense-Edgar Neville";"URB";441002,00589237;4477710,39217481
"97013";5770;"Av, Complutense N-S  - Arquitecto López Otero - Gta,Cardenal Cisneros";"URB";438361,324065715;4476990,10089156
"97056";4136;"Méndez Álvaro O-E(paso inferior M-30 - Titán-Av,Entrevías";"URB";442560,604035426;4471544,31956997
"97090";7096;"Bailén S-N(Lateral) - San Quintín -Pl, Marina Española";"URB";439526,729174738;4474612,2833142
"97412";4152;"(TACTICO)Tortosa O-E - Pasaje de Tortosa-Méndez Alvaro";"URB";441258,586189986;4473067,14900442
"41008";5818;"Av, Albufera - Perpeto Socorro-Siera de Cadi";"URB";443942,782035839;4471674,09382963
"41058";6946;"Av, Albufera - Rafael Alberti-Fuengirola";"URB";445691,547566608;4470926,38903226
"44030";5928;"Av, Daroca  - Virgen de la Alegría-Ricardo Ortega";"URB";444146,434342705;4475806,68603933
"45017";5963;"C/, Ascao - Pl, Villaflor-Institución Libre Enseñanza";"URB";446127,691872026;4475972,57551975
"45502";6008;"Av, Institución Libre Enseñanza - Pl, Alsacia-Idioma Esperanto";"URB";447020,253322357;4474459,83113112
"13054";4194;"(AFOROS) Sta, Maria Cabeza S-N - Peñuelas-Embajadores";"URB";440579,578151878;4472382,06686282
"46054";10121;"C/ Arturo Soria - Emilio Vargas - Hernandez de Tejada";"URB";444850,174726033;4477703,95789655
"46056";10129;"C/Arturo Soria - Manuel Maria Iglesias-Duque de Tamames";"URB";444630,609285601;4478088,41403833
"46057";10130;"C/ Arturo Soria - Estrecho de Mesina - Lorenzo Solano Tendero";"URB";444626,36463546;4478124,75327594
"46058";10128;"C/ Arturo Soria - Goitia - Marques de Pico Velasco";"URB";445481,930816419;4477188,12190599
"46059";10127;"C/ Arturo Soria - Marques de Pico Velasco - Natalia Silva";"URB";445354,709897735;4477279,53868577
"46060";10168;"C/ Arturo Soria - Emilio Rubin - Emeterio Castaños";"URB";443810,566939584;4479150,21137364
"47023";6084;"C/, Condado Treviño - Av, San Luis-M-30";"URB";443103,927441474;4481187,82765287
"53007";6138;"C/, Francisco Villaespesa  - Salas Barbadillo-Ezequiel Solana";"URB";445324,466386415;4475597,78141088
"17025";4357;"Ferraz S-N - Benito Gutierrez-Romero Robledo";"URB";439064,476147897;4476274,98563321
"53055";10305;"Av, Marqués de Corbera - Montejurra-Ricardo Ortíz";"URB";444512,458203699;4475044,24811234
"18008";4386;"(AFOROS) Alberto Aguilera O-E - Conde Duque-Acuerdo";"URB";439959,976131193;4475696,66516318
"54012";3695;"C/, San Cipriano  - Jardín de la Duquesa-Lago Leman";"URB";448658,150011106;4472776,86540982
"54013";3696;"Paseo Artilleros - Villardondiego-Camino Viejo de Vicálvaro";"URB";448305,196716078;4472957,74425526
"19016";4417;"Sagasta, 2 O-E - Gta, Bilbao-Mejia Lequerica";"URB";440485,543492045;4475593,66760853
"54031";6218;"Av, Daroca - Casalarreina-Av, Daroca";"URB";447713,85168623;4473302,78414159
"54401";6219;"C/, Casalarreina - Camino Viejo de Vicálvaro-Cordovín";"URB";448127,764140873;4473381,53047218
"21019";4441;"José Abascal, 30 O-E - Alonso Cano-Modesto Lafuente";"URB";440857,774750722;4476643,72082913
"55012";6232;"C/, Silvano - Av, Machupichu-José Domingo Rus";"URB";446246,96158922;4479300,82256313
"55013";6233;"C/, Silvano - José Domingo Rus-Av, Machupichu";"URB";446243,55029903;4479309,52113657
"55014";6234;"Puente Felipe Juvara - A2-Pl, Yucatán";"URB";446892,487658249;4477881,74763089
"55017";6237;"Av, de los Andes - Mitra-Gta, Mar Caribe";"URB";447315,949962439;4478452,45394899
"23006";3468;"(AFOROS) San Francisco de Sales N-S - Gaztambide-Isaac Peral";"URB";439286,174401318;4476890,00076013
"55028";6245;"Av, Machupichu - Pl, Manuel Rodrigo-Silvano";"URB";446186,499043134;4479157,84960386
"55029";6246;"C/, Peonias - Peonias- Pl, Yucatan";"URB";446962,492706428;4477966,23874508
"60001";3421;"Bravo Murillo E-O - Pl,Castilla-Conde Serrallo";"URB";441453,970035479;4479675,62306307
"55055";6266;"C/, Mahonia - Av, Piceas-Av, de los Andes";"URB";447469,509525018;4478644,83620177
"55056";6267;"Av, de los Andes - Gta, Mar Caribe-Abelias";"URB";447100,515049862;4478349,69120026
"60041";5487;"General Perón E-O - Presidente Carmona-Infanta Mercedes";"URB";440792,253029905;4478226,27745148
"55066";10138;"C/, Silvano 62 - Pl, Liceo-Alcorisa";"URB";445684,921280243;4479130,6126045
"55067";10140;"C/, Silvano 84 - Alcorisa-José Rizal";"URB";445804,225889708;4479234,33654289
"61004";5518;"Memorial 11 de Marzo 2004 O-E - Duque de Pastrana-Av,Pio XII";"URB";442700,398878015;4479874,31009215
"61007";5521;"Memorial 11 de Marzo 2004 E-O - Av,Pio XII-Comandante Franco";"URB";442973,813816528;4479769,95688435
"55409";6279;"Av, Machupichu - Av, Piceas-Av, Papa Negro";"URB";447057,285754944;4478688,53230116
"55410";6280;"Gta, Yucatán - Salida a A-2-Puente Felipe Juvara";"URB";446863,129449887;4477976,57258037
"55411";6281;"C/, Abelias - Abelias-Av, de los Andes";"URB";446986,110764438;4478246,39480184
"55412";6282;"C/, Jarilla - Av, Piceas-Av, de los Andes";"URB";446958,079689774;4478306,78148716
"61041";5553;"Av,Pio XII S-N - Madreselva-Manuel  Montilla";"URB";442711,15701172;4479511,67351659
"61047";5559;"Alberto Alcocer O-E - Víctor A,Belaunde-Principe de Vergara";"URB";442347,624301348;4478870,73662286
"56031";6311;"Ctra, Acceso Estación de Hortaleza - M40-Ctra, Acceso Estación de Hortaleza ";"URB";444798,148543404;4481242,82421909
"56033";6313;"Ctra, Acceso Estación de Hortaleza - Av, San Luís-Virgen del Carmen";"URB";444323,38102408;4480390,49451977
"56034";6314;"C/, Virgen del Carmen - Totana-Ctra, Acceso Estación de Hortaleza ";"URB";444434,543365688;4480498,91958348
"56037";6317;"C/, Gregorio Sánchez Herráez - Barranquilla-Barichara";"URB";445865,615724456;4480810,86949298
"61087";5594;"Alfonso XIII E-O - Paraguay-Torpedero Tucumán";"URB";442966,376076092;4479063,6420297
"56402";6326;"Acceso M-40 - M-40-Gregorio Sánchez Herráez";"URB";445878,358327822;4480845,83885034
"56403";6327;"C/, Totana - Totana-Virgen del Carmen";"URB";444517,917650574;4480514,36084895
"61124";6981;"Costa Rica O-E(Túnel) - Principe de Vergara-Puerto Rico";"URB";442698,086484108;4478870,61534442
"59004";6358;"C/, José del Hierro    - Emilio Gastesi Fernández-Virgen del Sagrario";"URB";444979,521982596;4476465,36368181
"59007";6361;"C/, Virgen de la Alegría - Virgen de la Alegría- Pl, José Banús";"URB";444302,019826935;4476122,48741695
"64001";6388;"Av, Canillejas a Vicálvaro - Alcalá-Néctar";"URB";447769,808225766;4476972,18505621
"62027";5642;"San Germán E-O - PºCastellana-Poeta Joan Maragall";"URB";441382,3441114;4478623,81845382
"62028";5643;"San Germán O-E - Orense-Poeta Joan Maragall";"URB";441210,757725775;4478633,66639286
"64010";6397;"Av, Canillejas a Vicálvaro - Suecia-Av, Guadalajara";"URB";448144,638337826;4474777,15212781
"64011";6398;"Av, Canillejas a Vicálvaro - Pobladura del Valle-Julia Garcia Boutan";"URB";448164,182318289;4475442,40329947
"62062";5675;"San Germán O-E - Poeta Joan Maragall-PºCastellana";"URB";441321,448275041;4478624,46937453
"62065";5677;"Infanta Mercedes S-N - Pedro Villar-San Felipe";"URB";441051,977202789;4479253,39402026
"64030";6413;"C/, Toscana - Av, Guadalajara-Aquitania";"URB";448005,967174594;4474749,32384745
"64031";6414;"C/, Suecia - Francfort-San Marino";"URB";448434,210219318;4474825,85179108
"64032";6415;"C/, Rumanía - Suecia-Av, Guadalajara";"URB";448278,620016906;4474789,19639388
"63028";5715;"Raimundo Fdez,Villaverde E-O(Lateral) - PºCastellana- Orense";"URB";441139,863196255;4477543,65503711
"65012";3805;"Av, Pablo Neruda S-N(Puente) - Miguel Hernández-Arroyo Fontarrón";"URB";445682,762132024;4471732,26624687
"65013";6429;"C/, Fuente Carrantona - Encomienda de Palacios-Hacienda de Pavones";"URB";445974,77197596;4472365,73313955
"65028";3811;"Incorporación de O´Donnell (M-23) a Fuente Carrantona O-E - M-23- Fuente Carrantona ";"URB";446608,966698468;4473956,83564135
"97016";9914;"Almansa O-E - Vascos-Pablo Iglesias";"URB";439695,762804258;4477897,63977891
"65036";6447;"C/, El Bosco - Benjamín Palencia-Av, Pablo Neruda";"URB";445530,753493061;4471711,610357
"65053";6460;"C/, Laponia - Laponia-Av, Doctor García Tapia";"URB";446734,28467573;4472986,7743888
"97087";7105;"Ferraz N-S  - Cuesta San Vicente - Pl,Marina Española";"URB";439516,922073872;4474810,74345652
"66010";6476;"Av, Guadalajara - San Marino-Francfort";"URB";448437,64745961;4474994,53880519
"66011";6477;"Av, Guadalajara - Av, Guadalajara-Av, Niza";"URB";448577,962779867;4475066,26208067
"66025";10244;"Av, Luis Aragones - San Hilario - Vial 4";"URB";448855,224531704;4476629,56940167
"66028";10260;"Av, Arcentales - Estocolmo - M40";"URB";449108,07323294;4475941,05467751
"41016";5826;"C/, Melquiades Biencinto - Antonio Calas-Av, Albufera";"URB";443234,384370966;4472099,81725163
"67406";6465;"C/, Arroyo Media Legua - M-23-Alcalde Garrido Juaristi";"URB";444704,521596651;4473960,14308432
"67601";6984;"Bulevar José Prat - Av, Democracia-Cordel Pavones";"URB";447492,947824012;4472004,32729118
"67602";6986;"Bulevar José Prat - Bulevar Indalecio Prieto-Cordel Pavones";"URB";447295,124028507;4471998,16984949
"67618";9954;"Doctor García Tapia - Arroyo Media Legua-Félix Rodriguez";"URB";444335,249162898;4473811,47346033
"71020";6520;"C/, Miguel Yuste - Emilio Muñóz-Julián Camarillo";"URB";447160,29806503;4476285,7808581
"45008";5954;"Av, Institución Libre Enseñanza - Miguel Fleta-Julián Camarillo";"URB";446220,38193332;4475946,66610694
"74009";6555;"C/, Arrastaria - Aracne-Samaniego";"URB";450301,69312087;4477608,78314065
"79012";6609;"Av, Francisco Pi y Margall - Vicente Blasco Ibáñez-Ana de Austria";"URB";444110,730014437;4482442,4370655
"79013";10094;"C/, Quintanavides - Via Servicio A1 - Foresta";"URB";443478,629588949;4483090,55112079
"79015";6612;"Av, Francisco Pi y Margall - María de Portugal-Av, Burgos";"URB";443581,947651003;4482889,62073229
"79016";3457;"Vía Servicio A-1 - Arroyo de Valdebebas-Francisco Pi y Margall";"URB";443381,85716459;4482796,20601958
"79021";6617;"Av, Burgos - Puerto de Somport-Cno, Fuencarral a Hortaleza";"URB";443359,122097118;4482919,33195786
"46004";6012;"C/, Arturo Soria - Navarro Amandi-López de Hoyos";"URB";444018,643796608;4478980,32025005
"82016";5215;"C/, Gonzalez Davila - Gamonal-Hormigueras";"URB";445815,07522531;4469564,34645744
"82025";5228;"C/, Gonzalez Davila - Luis I-Cno, Hormigueras";"URB";445742,607890288;4469754,40305413
"82027";5230;"C/, Felipe Alvarez - Manuel Pavia-Jesus del Pino";"URB";447076,418439098;4470347,51000485
"46037";6043;"C/, Normas  - M30-Torrelaguna";"URB";443883,357564368;4478111,26725855
"46041";10111;"C/ Lopez de Hoyos - Arturo Soria - Asura";"URB";444096,603620467;4479071,51058649
"82406";5227;"Cno, Hormigueras - Cno, Hormigueras (Entrevias) N-S(Pasado GR-2)";"URB";444689,935725983;4469513,84171498
"82407";5223;"Cno, Hormigueras - Cno, Hormigueras (Entrevias) N-S(Antes GR- 2)";"URB";444708,523574177;4469537,36184934
"82411";5202;"C/, Sierra Gador - Manuel Velez-Sierra Vieja";"URB";447210,578852678;4470114,16380087
"82413";5209;"C/, Real de Arganda - Puerto Reinosa-Torcal";"URB";447613,785028399;4470061,53932012
"82414";3772;"C/, Sierra Torcal - Monte Montjuich-Real Arganda";"URB";447601,317690841;4470073,74457362
"46411";6056;"C/, Arturo Soria - Fernández Caro-María Portugalete";"URB";445270,758395892;4477322,24372235
"47002";6063;"C/, Arturo Soria - Añastro-Ramonet";"URB";443513,042441004;4479914,28064723
"88010";5366;"Av, Ensanche de Vallecas - Via de servicio - P,P,-M-45";"URB";448427,62393117;4468715,15564471
"88011";5367;"Av, Ensanche de Vallecas (carriles centrales) - P,P,-M-45";"URB";448434,772259239;4468725,94630418
"88015";9864;"Av, Entrepeñas - Av, Suertes-Peñaranda Bracamonte";"URB";448530,721541746;4469174,33524691
"89001";5373;"Av, Ensanche de Vallecas - M-45-José Gutiérrez";"URB";448688,054922876;4468559,12586419
"11004";4081;"(AFOROS) VADO STA, CATALINA S-N(PTE, ANDALUCIA-PL, LEGAZPI)";"URB";440884,570136001;4471293,89800507
"14007";4205;"ATOCHA E-O(SAN EUGENIO-MORATIN)";"URB";440825,65539122;4473666,91859077
"53403";6181;"C/, José María Pereda - José María Pereda-Francisco Villaespesa";"URB";445061,716676064;4475580,80989117
"14041";4239;"RONDA TOLEDO O-E(TOLEDO-GASSMETRO)";"URB";439795,857591104;4473084,76744464
"14500";7133;"ATOCHA E-O (GIRO A FERNAN NUQEZ)(SAN EUGENIO-FERNAN NUQEZ)";"URB";440803,733657793;4473680,91149984
"14734";7134;"(AFOROS) EMBAJADORES S-N(PALOS FRONTERA-SEBASTIAN ELCANO)";"URB";440522,800032225;4472729,45153076
"54402";6220;"C/, Villajimena - Villablanca-Paseo Artilleros";"URB";448317,423225476;4473174,45217163
"29002";5405;"(TACTICO) SINESIO DELGADO N-S(GIRO A AV, COMPLUTENSE)";"URB";438076,245001152;4478700,96891196
"29004";5407;"AV, COMPLUTENSE S-N(FRENTE A FACULTAD FARMACIA-PARANINFO)";"URB";438287,049440827;4477630,65315304
"29005";5408;"PROFESOR ARANGUREN O-E(EDUARDO SAAVEDRA-AV,COMPLUTENSE)";"URB";438146,090509825;4477746,2121969
"55046";6258;"Ctra, Canillas - Utrillas-Servator";"URB";445168,864540713;4479389,23327715
"29012";5410;"(TACTICO) AV, COMPLUTENSE S-N (GIRO A DEHESA DE LA VILLA)";"URB";438132,27158678;4478715,86142869
"56005";6289;"C/, López de Hoyos - Solsona-Valdetorres";"URB";444910,352261111;4480318,01610738
"30002";4479;"P: DE LA FLORIDA, 52 N-S(PTE, REINA VICTORIA-P:FLORIDA 35)";"URB";438587,614563501;4475011,11684269
"30003";3437;"P: DE LA FLORIDA, 52 S-N(P:FLORIDA 35-MOZART)";"URB";438536,099113203;4475083,05306863
"56406";6330;"Ctra, Acceso Estación de Hortaleza - M-40-Santa Adela";"URB";444722,561401195;4481159,99145735
"30016";4323;"P: VIRGEN DEL PUERTO S-N(CDAD PLASENCIA-GTA SAN VICENTE)";"URB";438898,938194063;4474443,60648448
"30017";4324;"M-30 SALIDA TZNEL O-E(ENTRADA GTA, SAN VICENTE) (90MTS)";"URB";438873,017451588;4474501,24980603
"30020";4490;"MARTIN FIERRO S-N(AV, SENDECA -OBISPO TREJO)";"URB";437971,525691907;4476378,96072289
"30022";4491;"(TACTICO) ARQUITECTO LSPEZ OTERO N-S (GIRO IZQDA J,HERRERA)";"URB";437875,64911975;4476680,7050532
"30024";4493;"(TACTICO) MARTMN  FIERRO S-N(JUAN HERRERA-LSPEZ OTERO)";"URB";437885,540637145;4476656,40488968
"59031";3793;"C/, Virgen del Portillo - Virgen del Sagrario-Virgen de Loreto";"URB";444455,571981163;4476313,48015981
"30028";7075;"JUAN HERRERA E-O(GIRO A MARTMN FIERRO)";"URB";437894,757741975;4476681,9553893
"30029";3650;"CUESTA SAN VICENTE E-O(ENTRADA TZNEL A-5)";"URB";439108,555732396;4474658,64294395
"30030";4325;"SEGOVIA, 65 E-O(RONDA SEGOVIA-P: VIRGEN DEL PUERTO)";"URB";439004,568025229;4473956,23706012
"30034";5116;"P: VIRGEN DEL PUERTO N-S(GTA, SAN VICENTE-PTE, SEGOVIA)";"URB";438846,257275243;4474103,95160922
"65016";6432;" C/, Fuente Carrantona  - Paular-José Bergamín";"URB";446530,579196489;4473397,5906082
