zone;int;intmax;%;x;y;name
47;1260;3150;40,00;442136,852617538;4472058,28535445;Méndez Alvaro E-O - Sabal - Estrella Naos
47;499;2370;21,05;442084,163249181;4472095,87651959;Méndez Alvaro O-E  - Estrella Naos -Sabal
47;1060;2670;39,70;442039,752862889;4472174,78480714;(AFOROS)Méndez Alvaro S-N - Estrella Naos -Repsol
47;540;1920;28,13;441976,879450743;4472224,76909776;Méndez Alvaro O-E - Repsol -Estrella Naos
47;420;1800;23,33;441805,945064084;4472292,69968315;Ramírez de Prado O-E - Juán Mariana-Pl.Amanecer en Méndez Alvaro
47;420;1680;25,00;441955,28718478;4472441,20099956;Comercio E-O - Garganta de los Montes-Méndez Alvaro
8;620;830;74,70;443244,675951542;4474547,82144235;Dr.Esquerdo 63 S-N - Ibiza-O´Donnell
8;680;1950;34,87;443248,078381561;4474902,32158264;Dr.Esquerdo N-S - Jorge Juan - Duque de Sesto
8;780;1200;65,00;443112,97700514;4474729,55937305;O´Donell 52 O-E - Maíquez - Dr.Esquerdo
8;2260;3200;70,63;443379,557636069;4474687,4766276;O´Donell 69 E-O - Iturbe-Dr.Esquerdo
8;1960;4100;47,80;443276,9992265;4475008,09488877;Dr.Esquerdo 43 S-N - Jorge Juan - Fundadores
47;1180;3070;38,44;441919,762839816;4472317,58038324;Méndez Alvaro S-N - Garganta de los Montes-Comercio
47;240;5400;4,44;441724,463601378;4472523,57225746;Méndez Alvaro N-S - Áncora - Canarias
4;0;1300;0,00;439466,665796499;4474093,8346446;(MICRO)Bailen N-S(Giro Izqda. a Mayor)(P.M.6) - (MICRO)Bailen N-S(Giro Izqda. a Mayor)(P.M.6)
8;60;300;20,00;443249,870107981;4474747,51788778;(MICRO)O´Donnell E-S (giro a Dr. Esquerdo) - (MICRO)O´Donnell E-S (giro a Dr. Esquerdo)
38;0;150;0,00;439376,58817352;4477517,79165383;Dr. Teófilo Hernando N-S - Juán Montalvo - Reina Victoria
47;100;1800;5,56;442548,871723337;4471543,76414985;(TACTICO)Méndez Álvaro O-E(Giro a Retama) - Titán-M-30
47;40;600;6,67;442151,438249398;4472029,42777736;(TACTICA) Méndez Álvaro E-O(Giro a Sabal - Oriana-Sabal
47;0;300;0,00;442116,584469036;4472019,16711725;(TACTICA)Sabal S-N - Mezquite - Mendez Alvaro
47;20;480;4,17;442101,270787361;4472092,38597394;(TACTICA)Méndez Álvaro E-O(Giro a Estrella Naos) - Sabal - Estrella Naos
47;80;820;9,76;441824,988550534;4472417,53169648;(TACTICA)Méndez Álvaro S-N - (Comercio-Bustamante)
47;300;1770;16,95;441307,108336425;4473085,73839266;(TACTICO)Salida Estación Atocha E-O(Entrada Cruce) - (TACTICO)Salida Estación Atocha E-O(Entrada Cruce)
47;0;350;0,00;441258,586189986;4473067,14900442;(TACTICO)Tortosa O-E - Pasaje de Tortosa-Méndez Alvaro
8;980;2450;40,00;443270,099450324;4475008,37524475;Dr.Esquerdo 35 S-N(Giro a Goya) - Jorge Juán-Fundadores
8;540;1200;45,00;443255,090054904;4474901,5877019;(FICTICIO) Dr.Esquerdo N-S - Jorge Juan - Duque de Sesto
35;540;1450;37,24;440913,426927696;4475371,54847328;PL. SANTA  BARBARA S-N(SERRANO ANGUITA-PL. ALONSO MARTINEZ)
35;480;780;61,54;440810,764131103;4475177,51572547;HORTALEZA, 75 S-N(TRAVESIA SAN MATEO-FERNANDO VI)
8;60;1100;5,45;443814,144311777;4474739,85275575;(TACTICO) ALCALDE SAINZ BARANDA E-O(GIRO IZQ. A TORRESPANA)
8;0;1500;0,00;443796,983232589;4474705,19960928;(TACTICO) SALIDA TVE TORRESPANA S-N
8;540;2100;25,71;443906,036661032;4474750,23901608;(TACTICO) ALCALDE SAINZ BARANDA E-O(GIRO A M-30)
8;120;3100;3,87;443708,32859008;4474702,74656837;ALDE. SAINZ DE BARANDA O-E(JUAN ESPLANDIZ-T.V.E)
8;803;3200;25,09;444003,62350735;4474753,88580638;ALDE SAINZ BARANDA E-O(MARQUIS DE CORBERA- M-30)
8;-1;1800;-0,06;444002,939468839;4474748,41362101;ALDE SAINZ BARANDA E-O(GIRO A M-30)(MARQUIS CORBERA- M-30)
8;960;3300;29,09;442954,178075451;4474387,15187549;IBIZA 43 E-O (MAIQUEZ - ANTONIO ARIAS)
8;360;1200;30,00;442831,691356342;4474377,81408441;IBIZA 40 O-E (FERNAN GONZALEZ - MAIQUEZ)
49;480;1200;40,00;442888,848618431;4474309,41075144;MAIQUEZ 52 S-N (ALC. SAINZ BARANDA - IBIZA)
47;120;450;26,67;441146,356161144;4471461,321695;BOLIVAR E-O (EMBAJADORES - PL. LEGAZPI)
47;360;950;37,89;441149,191523835;4471305,94886464;P: MOLINO E-O(EMBAJADORES-PL.LEGAZPI)
47;540;1350;40,00;440998,437133329;4471234,549026;MAESTRO ARBOS S-N(VALDEMORILLO-TTE. CORONEL NOREQA)
47;840;1900;44,21;440884,570136001;4471293,89800507;(AFOROS) VADO STA. CATALINA S-N(PTE. ANDALUCIA-PL. LEGAZPI)
47;240;1430;16,78;440905,864025467;4471498,58685286;P: CHOPERA O-E(PL. GENERAL MAROTO -PL. LEGAZPI)
47;120;3000;4,00;440604,735074538;4471792,87477468;P. CHOPERA E-O(JAIME EL CONQUISTADOR-FERNANDO POO)
47;180;2800;6,43;441224,390878973;4471494,14312053;BOLMVAR E-O(HIERRO-EMBAJADORES)
47;300;2500;12,00;441213,184302927;4471376,41319633;EMBAJADORES S-N(ANTRACITA-BOLMVAR)(SUPERFICIE)
47;60;1800;3,33;441210,3704812;4471367,20842938;EMBAJADORES S-N(ANTRACITA-BOLMVAR)(TZNEL A 80MTS)
47;120;1800;6,67;441249,641827239;4471277,97530976;EMBAJADORES S-N(ANTRACITA-BOLMVAR)(TZNEL A 190MTS)
47;600;3300;18,18;441302,207372533;4471167,99855674;EMBAJADORES S-N(BRONCE-ANTRACITA)(SUPERFICIE)
47;-1;1500;-0,07;441353,685703835;4471041,00035025;EMBAJADORES S-N(BRONCE -ANTRACITA)(TUNEL A 130MTS)
47;594;3800;15,63;441156,567989007;4471289,80863949;PASEO MOLINO E-O(LEGAZPI-EMBAJADORES)
47;0;2800;0,00;441202,119807185;4471372,29726237;EMBAJADORES N-S(BOLMVAR-PASEO MOLINO)
47;360;3000;12,00;441417,981078402;4471034,36579986;BRONCE E-O(HIERRO-EMBAJADORES)
47;0;1800;0,00;441377,268319318;4470976,97733661;EMBAJADORES N-S(BRONCE-PLANETARIO)
47;720;5400;13,33;441341,0611961;4471049,83096887;EMBAJADORES N-S(VIQUELAS-BRONCE)
47;300;2400;12,50;441481,848626444;4470976,36243964;AV. PLANETARIO E-O(PARQUE TIERNO GALVAN-EMBAJADOR)
47;180;3000;6,00;441469,857863934;4470860,50201357;EMBAJADORES S-N(PUERTO BIJAR-AV. PLANETARIO)
47;0;1200;0,00;441598,799176788;4470786,6175977;PUERTO SERRANO E-O(PUERTO MIRAVETE-EMBAJADORES)
47;60;3000;2,00;441604,970433647;4470678,98746729;EMBAJADORES S-N(PUERTO CRUZ VERDE-PUERTO SERRANO)
47;26;2000;1,30;441488,140984324;4470701,41634757;PUERTO SERRANO O-E (ENTRADA EMBAJADORES)
47;360;2400;15,00;441494,127741301;4470798,61119982;EMBAJADORES N-S(PUERTO BIJAR-PUERTO SERRANO)
47;60;1200;5,00;441282,234195583;4471581,08704095;HIERRO N-S(GRANITO-BOLMVAR)
47;360;2400;15,00;441432,148480765;4471235,42510217;HIERRO N-S(ANTRACITA-BRONCE)
47;180;800;22,50;442039,881267837;4471702,14830881;(TACTICO) MENESES N-S (5 MTS.) (NEBULOSAS - PLANETARIO)
47;60;800;7,50;442081,549740891;4471656,88509357;(TACTICO) MENESES S-N (5 MTS.)
47;960;1750;54,86;440279,828939637;4472025,75695876;STA. M* CABEZA ENTRADA A CALLE 30 CAL. INTERIOR SENTIDO A-5
47;240;880;27,27;440277,726757095;4472018,82696138;STA. M* CABEZA ENTRADA CALLE 30 CAL. EXTERIOR SENTIDO A-4
47;480;1400;34,29;440184,060004041;4472020,52588473;SALIDA CALLE 30 CALZADA EXTERIOR SENTIDO PL. ELIPTICA
56;900;1800;50,00;440121,388514535;4471703,36841451;STA M* CABEZA ENTR.CALLE30 EXT SENT A4(DESDE PL. ELIPTICA)
47;600;1200;50,00;440325,374522864;4471995,52412398;SALIDA M-30 CALZADA INTERIOR SENT. STA M* CABEZA
47;960;1800;53,33;440268,025376464;4471920,0064183;STA M* CABEZA S-N(ENTRADA M-30 SENT.A-3)(LATERAL TZNEL)
35;60;800;7,50;440299,959157348;4473924,1193789;DR. CORTEZO S-N(DR. CORTEZO-PL. JACINTO BENAVENTE)
35;180;1100;16,36;440487,229788781;4473950,36785884;SAN SEBASTIAN N-S(HUERTAS - ATOCHA)
35;780;3600;21,67;440449,206839324;4473899,418452;(AFOROS) ATOCHA E-O(SAN SEBASTIAN-DR. CORTEZO)
35;180;1500;12,00;440523,152688959;4473762,44312999;MAGDALENA O-E(CAQIZARES -AVE MARIA)
35;60;3300;1,82;440563,901103258;4473839,22943248;ATOCHA E-O(LEON-SAN SEBASTIAN)
35;0;900;0,00;440793,325594531;4473588,67264795;SAN EUGENIO O-E(SANTA ISABEL - SAN ILDEFONSO)
35;330;3300;10,00;440825,65539122;4473666,91859077;ATOCHA E-O(SAN EUGENIO-MORATIN)
35;861;3600;23,92;440937,516691234;4473594,14074721;ATOCHA E-O(SAN PEDRO-SAN EUGENIO)
47;60;900;6,67;440939,61158974;4473111,9194748;(TACTICO) MARQUES DE LA VALDAVIA S-N(ENTRADA CRUCE)
47;120;1200;10,00;440783,398451021;4473184,16943357;MALLORCA N-S(DR.FOURQUET -RONDA ATOCHA)
47;1560;4200;37,14;440854,885542975;4473118,06338972;RONDA ATOCHA E-O(MARQUES VALDAVIA-MALLORCA)
47;120;1500;8,00;440682,070758682;4472987,32808852;FRAY LUIS DE LEON S-N(PALOS FRONTERA-RONDA VALENCIA)
47;1920;6500;29,54;440626,948866459;4473041,29553927;(AFOROS) RONDA VALENCIA E-O(VALENCIA-MESON DE PAREDES)
35;0;1100;0,00;440474,620507374;4473073,07985533;MESON DE PAREDES N-S(MIGUEL SERVET-RONDA VALENCIA)
47;1140;5300;21,51;440551,905251263;4473004,58332388;(AFOROS) RONDA VALENCIA O-E(MESON DE PAREDES-FRAY LUIS LEON)
47;1740;5800;30,00;440509,633206474;4472998,85020988;RONDA VALENCIA E-O(MESON DE PAREDES-GTA. EMBAJADORES)
47;0;3600;0,00;440456,361543338;4472843,12637757;EMBAJADORES S-N(SEBASTIAN ELCANO-GTA. EMBAJADORES)
47;240;3600;6,67;440409,940131697;4472896,10024197;EMBAJADORES N-S(GTA. EMBAJADORES-MORATINES)
35;420;3600;11,67;440203,797863897;4472882,24874791;P: ACACIAS O-E(PEQUELAS-GTA. EMBAJADORES)
35;1500;3900;38,46;440175,882187987;4472993,0407725;RONDA TOLEDO O-E(SORIA-GTA. EMBAJADORES)
35;60;1100;5,45;440446,937124544;4473057,63239391;MIGUEL SERVET N-S(MESON PAREDES-RONDA TOLEDO)
35;0;3300;0,00;440149,251864141;4472868,38852696;P: ACACIAS E-O(EMBAJADORES-P: ESPERANZA)
47;0;1200;0,00;440099,096420673;4472735,95065869;P: ESPERANZA S-N(MORATINES-P: ACACIAS)
35;0;3000;0,00;440017,236326126;4472821,70061489;P: ACACIAS E-O(P: ESPERANZA-GASSMETRO)
35;-1;1500;-0,07;439918,00610591;4472859,01259777;GASSMETRO S-N(P: ACACIAS-RONDA TOLEDO)
35;540;3000;18,00;439951,140781841;4472793,74311714;P: ACACIAS O-E(P: ESPERANZA-GASSMETRO)
35;840;3300;25,45;439830,503676113;4472750,19778225;P: ACACIAS O-E(P: DE LOS OLMOS-GASSMETRO)
35;300;3300;9,09;439832,821502504;4472758,39073309;P: ACACIAS E-O(GASSMETRO-P: DE LOS OLMOS)
35;120;1500;8,00;439689,351454626;4472815,37963502;P: DE LOS OLMOS N-S(RONDA TOLEDO-P: ACACIAS)
18;840;3600;23,33;439596,064414645;4472621,7535596;P: ACACIAS O-E(PIRAMIDES-JUAN ANTONIO VALLEJO- NAJERA BOTAS)
47;600;3700;16,22;440605,110251504;4472585,82332598;EMBAJADORES S-N(STA M* CABEZA-PALOS DE LA FRONTERA)
47;420;2800;15,00;440575,454900951;4472619,50124707;EMBAJADORES N-S(LABRADOR-STA M* CABEZA)
47;60;1000;6,00;440489,653964513;4472629,13344498;LABRADOR O-E(MARTIN VARGAS-EMBAJADORES)
47;360;3900;9,23;440517,727720258;4472734,64054001;EMBAJADORES S-N(PALOS FRONTERA-SEBASTIAN ELCANO)
47;60;1500;4,00;440646,215146692;4472709,89609983;PALOS DE LA FRONTERA E-O(BERNARDINO OBREGON-EMBAJADORES)
47;300;2700;11,11;440492,497715996;4472759,61386573;EMBAJADORES N-S(MORATINES-LABRADOR)
47;120;1100;10,91;440406,540902084;4472787,47490902;MORATINES O-E(MARTIN VARGAS-EMBAJADORES)
35;780;3700;21,08;440103,472518869;4473015,73326555;RONDA TOLEDO E-O(EMBAJADORES-RIBERA CURTIDORES)
35;240;2400;10,00;439987,763655459;4473160,99821077;RIBERA DE CURTIDORES N-S(MIRA EL SOL- RONDA TOLEDO)
35;60;1200;5,00;439894,501138273;4473015,60242609;GASSMETRO S-N(P: ACACIAS-RONDA TOLEDO)
35;1080;3900;27,69;439795,857591104;4473084,76744464;RONDA TOLEDO O-E(TOLEDO-GASSMETRO)
56;0;650;0,00;439859,516903486;4472259,15734365;(TACTICO) P: YESERIAS N-S (ENTRADA AL  CRUCE)
56;480;3000;16,00;439930,87859707;4472168,27414068;P: YESERIAS O-E(YESERMAS-NAVES)
35;180;1500;12,00;440803,733657793;4473680,91149984;ATOCHA E-O (GIRO A FERNAN NUQEZ)(SAN EUGENIO-FERNAN NUQEZ)
47;420;5400;7,78;440522,800032225;4472729,45153076;(AFOROS) EMBAJADORES S-N(PALOS FRONTERA-SEBASTIAN ELCANO)
47;300;3700;8,11;440488,183343228;4472766,72686908;(AFOROS)EMBAJADORES N-S(MORATINES-LABRADOR)
4;300;1100;27,27;439941,614236749;4475096,60630141;REYES O-E(SAN BERNARDO-AMANIEL)(FRENTE M: JUSTICIA)
4;60;1100;5,45;439853,354329416;4475021,38568886;ALAMO S-N(GENERAL  MITRE-REYES)
35;240;1500;16,00;440573,904860473;4474733,94606742;HORTALEZA, 26 O-E(INFANTAS-SAN MARCOS)
35;240;1000;24,00;440620,808541773;4474698,21255764;INFANTAS S-N(PL. VAZQUEZ DE MELLA-HORTALEZA)
35;60;1000;6,00;440738,466726977;4474879,54985688;AUGUSTO FIGUEROA S-N(SAN BARTOLOMI -PELAYO)
38;240;2400;10,00;439280,269475234;4477787,02347657;BEATRIZ DE BOBADILLA E-O(JUSTO DORADO-JUAN XXIII)
38;300;1500;20,00;439197,046624731;4477737,36529917;JUAN XXIII S-N(AV.MONCLOA-BEATRIZ DE BOBADILLA)
38;300;1800;16,67;438197,3134196;4479048,68149896;(TACTICO) SINESIO DELGADO S-N(GIRO A AV. MIRAFLORES)
38;60;2000;3,00;438076,245001152;4478700,96891196;(TACTICO) SINESIO DELGADO N-S(GIRO A AV. COMPLUTENSE)
38;180;1500;12,00;438420,110809705;4477789,7448929;ANTONIO NOVAIS E-O(FRENTE A FACULTAD BIOLSGICAS)
38;180;3000;6,00;438287,049440827;4477630,65315304;AV. COMPLUTENSE S-N(FRENTE A FACULTAD FARMACIA-PARANINFO)
38;300;4500;6,67;438146,090509825;4477746,2121969;PROFESOR ARANGUREN O-E(EDUARDO SAAVEDRA-AV.COMPLUTENSE)
38;300;1500;20,00;438325,065618684;4477505,96367062;(TACTICO) BOTANICO E-O(ENTRADA AV. COMPLUTENSE)
38;1620;5400;30,00;438153,35070286;4478924,53583276;AV.MIRAFLORES S-N(AV.COMPLUTENSE -SINESIO DELGADO)
38;1020;5400;18,89;438140,168305344;4478935,51838553;AV.MIRAFLORES N-S(GTA. MIRAFLORES-DEHESA DE LA VILLA)
38;840;3600;23,33;438329,86209088;4479119,94803789;SINESIO DELGADO N-S(MADRIGAL -AV.MIRAFLORES)
38;1020;3600;28,33;438316,592385379;4479108,35845771;SINESIO DELGADO S-N( AV.MIRAFLORES -MADRIGAL)
38;1500;4000;37,50;438001,287266471;4478595,6404707;DEHESA DE LA VILLA S-N(M-30 -AV.COMPLUTENSE)
38;60;2000;3,00;438132,27158678;4478715,86142869;(TACTICO) AV. COMPLUTENSE S-N (GIRO A DEHESA DE LA VILLA)
38;1260;4000;31,50;438038,198391613;4478643,74873147;DEHESA DE LA VILLA N-S(AV.COMPLUTENSE-M-30)
38;240;1500;16,00;438163,923647101;4478563,23586114;AV.COMPLUTENSE S-N (CIEMAT -AV.MIRAFLORES)
38;360;3600;10,00;438160,749784597;4477984,47399142;AV. PARANINFO N-S (JUAN DEL ROSAL - FACULTAD DE DERECHO)
38;840;3000;28,00;438330,724103182;4477845,54544123;AV. PARANINFO S-N(ANTONIO NOVAIS -AV.COMPLUTENSE)
38;600;1500;40,00;438498,33831815;4477794,49054108;ANTONIO NOVAIS O-E(FRENTE FACULTAD CIENCIAS GEOLSGICAS)
38;120;1500;8,00;438591,995244517;4477732,63944658;RAMIRO MAEZTU E-O(DIRECCISN NORTE)(MORERAS -AV.GREGORIO AMO)
38;-1;1500;-0,07;438600,456047016;4477729,45431657;RAMIRO MAEZTU E-O(DIRECCISN SUR)(MORERAS -AV.GREGORIO AMO)
38;240;1800;13,33;438041,100139773;4477656,21033917;EDUARDO SAAVEDRA S-N(E.INGENIEROS DE CAMINOS-PROF.ARANGUREN)
38;360;1500;24,00;438038,115978203;4477645,9613894;EDUARDO SAAVEDRA N-S(PROF. ARANGUREN-E.INGENIEROS DE CAMINOS
38;60;1200;5,00;438262,66491381;4477745,78054993;(MICRO) AV.COMPLUTENSE O-E(INTERNO GIRO G.12)(P.M.1)
4;1140;3200;35,63;438713,063774917;4474888,95069806;P: DE LA FLORIDA, 42 S-N(MAESTRO SOROZABAL-P:FLORIDA 35)
4;300;3200;9,38;438587,614563501;4475011,11684269;P: DE LA FLORIDA, 52 N-S(PTE. REINA VICTORIA-P:FLORIDA 35)
4;840;3200;26,25;438536,099113203;4475083,05306863;P: DE LA FLORIDA, 52 S-N(P:FLORIDA 35-MOZART)
4;360;3000;12,00;438461,68705911;4475270,90245983;GTA. SAN ANTONIO DE LA FLORIDA O-E(GIRO A SAN POL DE MAR)
4;540;3000;18,00;438263,178363211;4475390,36951696;AV. VALLADOLID, 25 S-N(TRAFICO- AV.VALLADOLID. 11)
4;120;3000;4,00;438212,771448263;4475477,62393905;AV. VALLADOLID, 33 N-S(AV.VALLADOLID, 11-TRAFICO)
4;60;1200;5,00;438503,673788816;4475144,57734456;(TACTICO) MOZART E-O(ENTRADA AL CRUCE)
4;300;3000;10,00;438017,491665546;4475719,3760447;AV. VALLADOLID, 65 N-S(LOECHES-DEPENDENCIA TRAFICO)
4;720;3000;24,00;437960,69774357;4475818,1654544;AV. VALLADOLID, 65 S-N(DEPENDENCIA TRAFICO-LOECHES)
4;720;3000;24,00;438794,923524848;4474784,55748109;P: FLORIDA, 11 N-S(MOZART-ENTRADA ESTACISN DEL NORTE)
24;300;3000;10,00;437828,797048497;4476017,61322382;(AFOROS) AV. VALLADOLID N-S (AV.MARQUIS MONISTROL-LOECHES)
24;60;1500;4,00;437837,050396113;4475889,13089111;LOECHES O-E(ANICETO MARINAS-AV. VALLADOLID)
4;1020;3000;34,00;439056,191921283;4474664,50347388;CUESTA SAN VICENTE E-O(P: DEL REY-GTA. SAN VICENTE)
4;120;1500;8,00;439079,505554687;4474750,00330456;P: DEL REY N-S(IRUN-CUESTA SAN VICENTE)
4;1920;4500;42,67;438898,938194063;4474443,60648448;P: VIRGEN DEL PUERTO S-N(CDAD PLASENCIA-GTA SAN VICENTE)
4;1140;4500;25,33;438873,017451588;4474501,24980603;M-30 SALIDA TZNEL O-E(ENTRADA GTA. SAN VICENTE) (90MTS)
4;1020;4500;22,67;438861,902999113;4474456,77627813;M-30 SALIDA TZNEL O-E(ENTRADA GTA. SAN VICENTE) (150MTS)
4;300;3550;8,45;437924,400836011;4476506,73915743;MARTIN FIERRO N-S(JUAN HERRERA-OBISPO TREJO)
4;240;1450;16,55;437971,525691907;4476378,96072289;MARTIN FIERRO S-N(AV. SENDECA -OBISPO TREJO)
4;720;2300;31,30;437924,521471129;4476435,80295964;(TACTICO) OBISPO TREJO O-E(SENDA DEL REY-MARTIN FIERRO)
38;-1;1200;-0,08;437875,64911975;4476680,7050532;(TACTICO) ARQUITECTO LSPEZ OTERO N-S (GIRO IZQDA J.HERRERA)
38;360;2900;12,41;437985,485296751;4476705,0681722;JUAN HERRERA, 6 E-O(AV. PUERTA HIERRO-MARTMN FIERRO)
38;-1;1200;-0,08;437885,540637145;4476656,40488968;(TACTICO) MARTMN  FIERRO S-N(JUAN HERRERA-LSPEZ OTERO)
4;60;1200;5,00;438318,728575068;4475108,5586154;(TACTICO)SAN POL DE MAR,2 O-E(FORTEA-AV.MANZANARES)
4;0;1200;0,00;438299,647999971;4475147,84664057;(TACTICO)RIBERA DEL MANZANARES 67 N-S
4;480;1800;26,67;437933,546685254;4476501,53525704;MARTMN FIERRO S-N(OBISPO TREJO - JUAN HERRERA)
38;300;1100;27,27;437894,757741975;4476681,9553893;JUAN HERRERA E-O(GIRO A MARTMN FIERRO)
4;1800;3600;50,00;439108,555732396;4474658,64294395;CUESTA SAN VICENTE E-O(ENTRADA TZNEL A-5)
4;420;3000;14,00;439004,568025229;4473956,23706012;SEGOVIA, 65 E-O(RONDA SEGOVIA-P: VIRGEN DEL PUERTO)
4;900;6000;15,00;438815,592808292;4473840,4197485;P: VIRGEN DEL PUERTO, 13 S-N(MANZANARES-SEGOVIA)
4;1920;6000;32,00;438671,674737982;4473955,34915424;PUENTE SEGOVIA O-E(P: EXTREMADURA -P: VIRGEN DEL PUERTO)
4;660;1500;44,00;438846,257275243;4474103,95160922;P: VIRGEN DEL PUERTO N-S(GTA. SAN VICENTE-PTE. SEGOVIA)
4;360;1500;24,00;439272,886912377;4473946,40518015;SEGOVIA E-O(CUESTA DE LOS CIEGOS-CUESTA LA VEGA)
4;240;3000;8,00;439137,023765259;4473828,14576549;RONDA SEGOVIA S-N(ALGECIRAS-SEGOVIA)
4;600;4500;13,33;439056,970953211;4473944,15277904;SEGOVIA, 61 O-E(MAZARREDO-RONDA SEGOVIA)
4;540;3000;18,00;439185,954980675;4474025,64925147;CUESTA DE LA VEGA N-S(CDAD.DE PLASENCIA-SEGOVIA)
4;420;1200;35,00;438848,245526014;4474086,13734639;(TACTICO) P: VIRGEN DEL PUERTO N-E(GIRO A CDAD. PLASENCIA)
4;120;1200;10,00;438975,222120438;4473952,12855883;(TACTICO)SEGOVIA 69 E-O (GIRO A JUAN DUQUE)
4;-1;1200;-0,08;438124,272180666;4475625,60245153;(TACTICO) SALIDA POLICIA
38;180;1200;15,00;440185,211706867;4478675,7811467;(MICRO) FRANCOS RODRIGUEZ E-O(LOPE DE HARO-MARGARITAS)
38;60;1200;5,00;440123,070354188;4478676,19160837;Francos Rodriguez O-E(Juan Encina-Jersnima Llorente)
38;120;1200;10,00;440064,732550249;4478684,02431762;Francos Rodriguez E-O(Margaritas-Josi Calvo)
38;120;1200;10,00;440038,964233782;4478681,8421892;Francos Rodriguez O-E(Pamplona-Juan Encina)
38;0;1900;0,00;439842,191884997;4478725,70603078;(AFOROS) FRANCOS RODRIGUEZ O-E(NUMANCIA-PAMPLONA)
38;180;2400;7,50;439803,713536376;4478757,09444391;FRANCOS RODRIGUEZ E-O(P: DIRECCISN-OFELIA NIETO)
38;180;2400;7,50;439733,944279016;4478904,27112873;OFELIA NIETO N-S(ANTONIO NZQEZ-FRANCOS RODRIGUEZ)
38;360;2400;15,00;439653,147685;4478750,52101966;PABLO IGLESIAS N-S(FRANCOS RODRIGUEZ-MOGUER)
38;180;2200;8,18;439616,053886702;4478805,66623144;FRANCOS RODRIGUE E-O(OFELIA NIETO-STO. ANGEL DE LA GUARDA)
38;120;1200;10,00;439572,107245384;4478942,55752633;STO. ANGEL DE LA GUARDA N-S(SANCHEZ PRECIADO-FRANCOS RDGUEZ)
38;300;2200;13,64;439505,383990711;4478829,72501333;FRANCOS RODRIGUEZ E-O(STO. ANGEL DE LA GUARDA-POLICIA)
38;180;2400;7,50;439574,18432251;4478798,5357282;FRANCOS RODRIGUEZ O-E (DR.FEDERICO RUBIO-PABLO IGLESIAS)
38;220;2200;10,00;439390,557086124;4478879,13569376;FRANCOS RODRIGUEZ E-O(POLICIA-COLEGIO PALOMA)
38;240;2400;10,00;439422,096031376;4478858,06598006;FRANCOS RODRIGUEZ O-E(POLICIA-STO ANGEL DE LA GUARDA)
38;240;2400;10,00;439330,702258361;4478898,55814366;FRANCOS RODRIGUEZ O-E(PIRINEOS-POLICIA)
